,customerid,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,total_charges_per_month,tenure_totalcharges,blend10,blend3,pred10,pred3,profit10,profit3,training_data,profit_without_model
23,6993-ycobk,male,0,yes,yes,60,yes,yes,fiber_optic,yes,no,yes,yes,yes,yes,two_year,yes,electronic_check,110.6,6586.85,0,59.55560578661845,43386592.92250001,0.0651285314953752,0.07932470994443429,0,0,5000,5000,No,5000
24,2040-xbavj,male,0,yes,yes,72,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,no,bank_transfer_(automatic),114.45,8100.55,0,70.77806902577545,65618910.3025,0.021287226916875263,0.02592700320972846,0,0,5000,5000,No,5000
25,9470-rtwdv,male,0,yes,yes,26,yes,yes,dsl,no,no,yes,yes,yes,yes,one_year,yes,credit_card_(automatic),82.0,2083.1,0,25.403658536585365,4339305.609999999,0.06818574566196016,0.08503655413745444,0,0,5000,5000,No,5000
26,3197-nnynb,male,0,no,no,65,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,two_year,no,credit_card_(automatic),105.1,6631.85,0,63.10038058991437,43981434.42250001,0.06336565446510364,0.07604165584479851,0,0,5000,5000,No,5000
27,7817-omjna,male,0,no,no,14,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,bank_transfer_(automatic),20.4,275.7,0,13.514705882352942,76010.48999999999,0.028516238680756176,0.03598882817155501,0,0,5000,5000,No,5000
28,6131-iunxn,female,0,yes,yes,19,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,no,mailed_check,20.2,382.2,0,18.92079207920792,146076.84,0.029554729950346078,0.036149726434639186,0,0,5000,5000,No,5000
29,7803-xoccz,female,0,yes,yes,52,yes,no,fiber_optic,yes,no,yes,yes,no,no,month-to-month,yes,bank_transfer_(automatic),84.05,4326.8,0,51.47888161808448,18721198.240000002,0.1446841756862462,0.1320804709529027,0,0,5000,5000,No,5000
30,6402-zfppi,female,1,no,no,25,yes,yes,fiber_optic,yes,yes,no,no,yes,yes,month-to-month,yes,mailed_check,102.8,2660.2,1,25.877431906614785,7076664.039999999,0.7786770059657319,0.7293528558387252,1,1,4000,4000,No,-5000
31,3468-drvqj,female,0,yes,yes,10,yes,yes,dsl,yes,yes,no,no,yes,no,one_year,no,electronic_check,70.3,676.15,0,9.618065433854907,457178.82249999995,0.08957677897858923,0.10988299246587437,0,0,5000,5000,No,5000
32,1834-abkhq,female,0,yes,yes,52,yes,no,dsl,no,no,yes,no,no,no,one_year,yes,bank_transfer_(automatic),50.95,2610.65,0,51.23945044160942,6815493.4225,0.036775759273679876,0.038386821395968454,0,0,5000,5000,No,5000
33,9445-zueqe,male,0,yes,yes,27,yes,yes,fiber_optic,no,yes,no,yes,no,no,month-to-month,yes,credit_card_(automatic),85.2,2151.6,0,25.25352112676056,4629382.56,0.6209469513950576,0.5512530274478359,1,1,-1000,-1000,No,5000
34,7274-cgtod,male,0,no,no,62,no,no_phone_service,dsl,yes,yes,yes,yes,no,no,two_year,yes,bank_transfer_(automatic),43.7,2618.3,0,59.91533180778032,6855494.890000001,0.005192432075435207,0.006182033998904494,0,0,5000,5000,No,5000
35,0362-zbzwj,male,0,no,no,36,yes,yes,fiber_optic,no,no,no,no,no,yes,month-to-month,yes,electronic_check,84.9,3067.2,1,36.127208480565365,9407715.839999998,0.8117647842461578,0.767926328931486,1,1,4000,4000,No,-5000
36,1984-gpteh,female,0,no,no,29,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,no,electronic_check,25.15,702.0,0,27.912524850894634,492804.0,0.044522068896660674,0.05386425923522834,0,0,5000,5000,No,5000
37,4559-uwiht,male,0,yes,no,14,yes,yes,fiber_optic,no,yes,yes,no,no,no,month-to-month,yes,electronic_check,82.65,1185.0,0,14.337568058076224,1404225.0,0.8307103677132867,0.7933851554930527,1,1,-1000,-1000,No,5000
38,9944-aexbm,male,0,no,no,32,yes,yes,fiber_optic,no,no,no,no,no,yes,month-to-month,yes,bank_transfer_(automatic),85.65,2664.3,0,31.106830122591944,7098494.490000001,0.7344754914883117,0.6851830575425132,1,1,-1000,-1000,No,5000
39,3733-zeecp,male,0,yes,yes,22,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic_check,51.1,1232.9,0,24.12720156555773,1520042.4100000001,0.6206212920867519,0.5422511389849552,1,1,-1000,-1000,No,5000
40,9814-aoudh,male,0,no,no,53,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_(automatic),19.5,1050.5,0,53.87179487179487,1103550.25,0.0050346263154156315,0.005743051625303587,0,0,5000,5000,No,5000
41,0019-gfntw,female,0,no,no,56,no,no_phone_service,dsl,yes,yes,yes,yes,no,no,two_year,no,bank_transfer_(automatic),45.05,2560.1,0,56.827968923418425,6554112.01,0.005780665131539491,0.006758777343897782,0,0,5000,5000,No,5000
42,3488-pgmqj,male,1,no,no,8,yes,no,fiber_optic,no,yes,no,no,no,no,month-to-month,yes,electronic_check,74.5,606.55,1,8.141610738255032,367902.90249999997,0.7972915264556535,0.7647700172602521,1,1,4000,4000,No,-5000
43,1342-jpnki,male,0,no,no,10,yes,yes,fiber_optic,no,no,no,no,yes,no,month-to-month,yes,bank_transfer_(automatic),86.05,834.1,1,9.69320162696107,695722.81,0.8552259753455611,0.8237362063691471,1,1,4000,4000,No,-5000
44,2897-dovnd,male,0,no,no,2,yes,no,fiber_optic,no,no,no,no,no,no,month-to-month,yes,electronic_check,69.8,146.65,0,2.101002865329513,21506.2225,0.8502879580200636,0.823030921722186,1,1,-1000,-1000,No,5000
45,3316-uwxuy,male,0,no,no,50,yes,no,fiber_optic,yes,yes,no,yes,no,yes,month-to-month,yes,credit_card_(automatic),93.5,4747.5,0,50.775401069518715,22538756.25,0.4902573751769379,0.41576651631467354,0,0,5000,5000,No,5000
46,9209-nwpgu,male,0,no,no,44,yes,no,dsl,yes,no,no,yes,yes,no,one_year,no,electronic_check,65.4,2774.55,0,42.424311926605505,7698127.702500001,0.03713228782528932,0.038480226580716884,0,0,5000,5000,No,5000
47,8699-asufo,male,1,yes,no,7,yes,yes,fiber_optic,no,no,no,no,no,no,month-to-month,yes,mailed_check,74.4,527.9,1,7.095430107526881,278678.41,0.8281975651135143,0.7976546706296338,1,1,4000,4000,No,-5000
48,0187-wznab,female,0,yes,yes,27,yes,no,fiber_optic,yes,no,no,no,no,no,month-to-month,no,mailed_check,74.4,1972.35,0,26.51008064516129,3890164.5224999995,0.5833991617357932,0.5028105290352626,1,1,-1000,-1000,No,5000
49,3006-ximln,female,0,no,yes,2,yes,yes,fiber_optic,no,no,no,no,yes,yes,month-to-month,yes,bank_transfer_(automatic),94.2,193.8,1,2.0573248407643314,37558.44,0.9098158472445922,0.8850636993098971,1,1,4000,4000,No,-5000
50,1894-igfsg,female,0,no,no,22,yes,no,fiber_optic,no,no,no,no,yes,yes,month-to-month,no,electronic_check,89.25,1907.85,1,21.376470588235293,3639891.6224999996,0.7327993211757372,0.6876219530059022,1,1,4000,4000,No,-5000
51,4597-elfts,male,0,no,no,56,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,electronic_check,24.9,1334.0,1,53.574297188755025,1779556.0,0.008233761503813344,0.00959245110938533,0,0,-5000,-5000,No,-5000
52,2233-fagxv,female,0,yes,yes,5,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,yes,mailed_check,24.3,132.25,0,5.44238683127572,17490.0625,0.10557244044082487,0.13068115636992228,0,0,5000,5000,No,5000
53,0266-gmeao,male,0,yes,yes,72,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,credit_card_(automatic),114.3,8058.55,0,70.50349956255468,64940228.10250001,0.02673435901203336,0.03337404473436133,0,0,5000,5000,No,5000
54,0880-tkatg,male,0,yes,yes,4,yes,yes,fiber_optic,no,no,yes,no,yes,yes,month-to-month,no,electronic_check,101.15,385.9,1,3.815126050420168,148918.80999999997,0.8714685537982232,0.841146527957064,1,1,4000,4000,No,-5000
55,3990-qykbe,male,1,yes,no,37,yes,yes,fiber_optic,no,no,no,no,yes,yes,month-to-month,yes,electronic_check,92.5,3473.4,1,37.55027027027027,12064507.56,0.7800999939018719,0.745298540959195,1,1,4000,4000,No,-5000
56,8456-qdavc,male,0,no,no,19,yes,no,fiber_optic,no,no,no,no,yes,no,month-to-month,yes,bank_transfer_(automatic),78.7,1495.1,0,18.997458703939007,2235324.01,0.7322654289909883,0.68470227377484,1,1,-1000,-1000,No,5000
57,5186-ejegl,male,0,no,no,9,yes,no,dsl,yes,no,yes,yes,yes,no,month-to-month,yes,mailed_check,69.5,653.25,0,9.399280575539569,426735.5625,0.5695408949973384,0.4931044953256625,1,0,-1000,5000,No,5000
58,3689-mozgr,female,0,no,no,29,no,no_phone_service,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic_check,31.2,926.2,0,29.685897435897438,857846.4400000001,0.6133058631387156,0.5345956935728962,1,1,-1000,-1000,No,5000
59,7698-yfgez,male,0,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,no,mailed_check,20.0,20.0,0,1.0,400.0,0.14144748295074236,0.1607449648200036,0,0,5000,5000,No,5000
60,8469-snffh,male,0,yes,no,70,yes,yes,dsl,yes,yes,yes,yes,yes,no,one_year,no,bank_transfer_(automatic),79.4,5528.9,0,69.63350125944584,30568735.209999997,0.01237413350638994,0.013619329802686628,0,0,5000,5000,No,5000
61,6901-gogzg,male,0,no,yes,60,yes,yes,dsl,yes,no,yes,yes,yes,yes,two_year,yes,electronic_check,84.95,4984.85,0,58.67981165391407,24848729.522500005,0.01665231295525838,0.021276271207371997,0,0,5000,5000,No,5000
62,1853-udxbw,male,0,yes,yes,1,yes,no,fiber_optic,no,no,no,no,no,no,month-to-month,yes,electronic_check,70.0,70.0,1,1.0,4900.0,0.879856611299485,0.8499263477704581,1,1,4000,4000,No,-5000
63,9274-cnfmo,male,1,yes,no,4,yes,yes,fiber_optic,no,no,no,no,no,no,month-to-month,no,electronic_check,74.95,308.7,1,4.118745830553702,95295.68999999999,0.8545962234933219,0.8274311349940778,1,1,4000,4000,No,-5000
64,1784-ezdkj,male,0,yes,no,51,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,one_year,yes,bank_transfer_(automatic),106.8,5498.8,0,51.48689138576779,30236801.44,0.2844431989637962,0.2942838485792518,0,0,5000,5000,No,5000
65,0032-pgels,female,0,yes,yes,1,no,no_phone_service,dsl,yes,no,no,no,no,no,month-to-month,no,bank_transfer_(automatic),30.5,30.5,1,1.0,930.25,0.3117813403945839,0.3223131934534405,0,0,-5000,-5000,No,-5000
66,2451-ymuxs,male,1,no,no,67,yes,yes,dsl,yes,yes,no,yes,no,no,two_year,yes,bank_transfer_(automatic),64.55,4250.1,0,65.84198295894656,18063350.01,0.007091434816980274,0.008717833327968175,0,0,5000,5000,No,5000
67,3130-icdup,female,0,no,yes,2,yes,yes,fiber_optic,yes,no,no,no,no,no,month-to-month,no,credit_card_(automatic),80.55,188.1,0,2.335195530726257,35381.61,0.7606718757476892,0.7080113212285823,1,1,-1000,-1000,No,5000
68,8746-bfoaj,male,1,no,no,21,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,bank_transfer_(automatic),20.5,429.55,0,20.953658536585365,184513.2025,0.02367264662274108,0.02969107735891984,0,0,5000,5000,No,5000
69,1450-skcvi,female,0,no,no,56,yes,no,fiber_optic,no,yes,no,no,no,no,month-to-month,yes,electronic_check,73.85,4092.85,1,55.42112389979689,16751421.122499999,0.5901245081101889,0.5099165563815251,1,1,4000,4000,No,-5000
70,0023-hghwl,male,1,no,no,1,no,no_phone_service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic_check,25.1,25.1,1,1.0,630.0100000000001,0.877337322471865,0.8484171890014711,1,1,4000,4000,No,-5000
71,1921-kysay,female,0,no,no,41,yes,yes,dsl,no,no,yes,yes,no,yes,one_year,yes,electronic_check,68.6,2877.05,0,41.93950437317785,8277416.702500001,0.4648596885154835,0.40167535637694196,0,0,5000,5000,No,5000
72,5600-pdujf,male,0,no,no,6,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,credit_card_(automatic),49.5,312.7,0,6.317171717171717,97781.29,0.6527623058837936,0.5847307378915214,1,1,-1000,-1000,No,5000
73,5060-tquqn,male,0,yes,yes,30,yes,yes,fiber_optic,no,yes,no,yes,no,no,month-to-month,yes,bank_transfer_(automatic),83.55,2570.2,0,30.762417713943744,6605928.039999999,0.6194765593340182,0.5492450452415135,1,1,-1000,-1000,No,5000
74,4355-cvpvs,female,0,yes,yes,56,yes,no,fiber_optic,no,no,no,no,yes,yes,one_year,no,bank_transfer_(automatic),88.9,4968.0,0,55.8830146231721,24681024.0,0.09661781463547302,0.1047282697130722,0,0,5000,5000,No,5000
75,9614-rmgha,male,0,yes,no,65,yes,yes,fiber_optic,no,yes,no,no,yes,no,month-to-month,yes,bank_transfer_(automatic),91.85,5940.85,1,64.67991290146979,35293698.722500004,0.5962835924516506,0.5184695411266957,1,1,4000,4000,No,-5000
76,4193-ibksw,male,0,yes,yes,72,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_(automatic),24.75,1769.6,0,71.49898989898989,3131484.1599999997,0.0017706537907533643,0.002072747738976066,0,0,5000,5000,No,5000
77,8096-loist,female,0,no,no,19,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic_check,56.2,1093.4,0,19.455516014234878,1195523.5600000003,0.6953529634090411,0.6391609690954857,1,1,-1000,-1000,No,5000
78,0471-arvmx,female,1,yes,no,62,yes,yes,fiber_optic,yes,no,yes,no,yes,yes,one_year,yes,electronic_check,104.85,6312.9,0,60.20886981402003,39852706.41,0.4781299696621069,0.43492028010762385,0,0,5000,5000,No,5000
79,5555-rnpgt,male,0,no,yes,10,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month-to-month,no,credit_card_(automatic),24.8,223.9,0,9.028225806451612,50131.21,0.06271638807921819,0.07756358362510964,0,0,5000,5000,No,5000
80,3635-jbpsg,female,0,no,no,15,no,no_phone_service,dsl,no,yes,no,no,no,yes,two_year,yes,mailed_check,38.8,603.0,0,15.541237113402063,363609.0,0.09908990078197412,0.1270286347740705,0,0,5000,5000,No,5000
81,6127-iyjoz,male,1,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed_check,45.85,45.85,0,1.0,2102.2225000000003,0.8023863942148832,0.754559972410303,1,1,-1000,-1000,No,5000
82,3486-hoogq,female,0,yes,yes,70,yes,yes,dsl,yes,yes,yes,yes,yes,no,two_year,no,bank_transfer_(automatic),79.7,5743.3,0,72.06148055207026,32985494.89,0.006541236273217555,0.007591641796332577,0,0,5000,5000,No,5000
83,7228-paqpd,female,0,no,no,14,yes,no,dsl,no,no,no,yes,no,yes,one_year,no,credit_card_(automatic),59.1,772.85,0,13.076988155668358,597297.1225,0.16589769699138274,0.1642310070689143,0,0,5000,5000,No,5000
84,0689-dsxgl,female,0,yes,yes,52,yes,no,fiber_optic,no,yes,yes,yes,no,no,month-to-month,no,bank_transfer_(automatic),85.8,4433.3,0,51.67016317016317,19654148.89,0.11424398028313826,0.10664806376714454,0,0,5000,5000,No,5000
85,9540-jyroe,male,0,no,no,8,yes,no,fiber_optic,no,no,no,no,no,no,month-to-month,yes,mailed_check,70.1,551.35,1,7.865192582025679,303986.8225,0.7174181075131139,0.6741697013019617,1,1,4000,4000,No,-5000
86,5120-zblai,female,0,yes,no,50,yes,yes,dsl,no,no,yes,no,yes,yes,one_year,no,bank_transfer_(automatic),75.7,3876.2,0,51.20475561426684,15024926.44,0.06797870464785073,0.07394892506664183,0,0,5000,5000,No,5000
87,6538-pochl,male,0,no,no,33,yes,no,fiber_optic,no,yes,yes,no,no,no,month-to-month,yes,credit_card_(automatic),79.0,2576.8,0,32.617721518987345,6639898.240000001,0.6621863600627006,0.590426689876284,1,1,-1000,-1000,No,5000
88,0732-ocqoc,female,0,yes,yes,52,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,bank_transfer_(automatic),25.05,1270.25,0,50.70858283433134,1613535.0625,0.006533015883532303,0.007993755472948906,0,0,5000,5000,No,5000
89,0491-kapqg,male,0,no,no,21,yes,yes,fiber_optic,no,no,no,no,no,no,month-to-month,yes,electronic_check,73.7,1558.7,0,21.149253731343283,2429545.69,0.8131249904676168,0.7757213975284427,1,1,-1000,-1000,No,5000
90,4143-oobwz,male,0,yes,no,5,yes,yes,fiber_optic,no,yes,no,no,no,no,month-to-month,yes,electronic_check,81.3,416.3,1,5.120541205412055,173305.69,0.8631191307699715,0.8363433333201684,1,1,4000,4000,No,-5000
91,0848-zgqij,female,0,yes,no,16,yes,no,fiber_optic,no,yes,no,no,yes,yes,month-to-month,yes,bank_transfer_(automatic),94.65,1461.15,0,15.437400950871632,2134959.3225000002,0.8000763776897988,0.7580908481554629,1,1,-1000,-1000,No,5000
92,2933-xeujm,female,0,no,no,46,yes,yes,dsl,yes,no,yes,no,yes,yes,two_year,no,mailed_check,79.2,3593.8,0,45.37626262626263,12915398.440000001,0.02212403834050421,0.02817409802925315,0,0,5000,5000,No,5000
93,5310-noova,male,0,no,no,46,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,electronic_check,19.95,907.05,0,45.46616541353384,822739.7024999999,0.006922900048615259,0.008458789717456935,0,0,5000,5000,No,5000
94,0374-fiuca,male,0,yes,no,65,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,credit_card_(automatic),20.4,1414.45,0,69.3357843137255,2000668.8025000002,0.0028014944643769664,0.003358725005535051,0,0,5000,5000,No,5000
95,7994-uyivz,male,0,yes,no,8,yes,yes,fiber_optic,no,no,no,no,no,yes,month-to-month,yes,bank_transfer_(automatic),85.65,659.45,0,7.699357851722125,434874.30250000005,0.8933473105849029,0.8650791841635217,1,1,-1000,-1000,No,5000
96,4804-ncpet,male,0,yes,yes,19,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,20.2,387.4,0,19.178217821782177,150078.75999999998,0.013590236187598696,0.017605348361766925,0,0,5000,5000,No,5000
97,0562-fgdcr,female,0,yes,yes,72,yes,yes,dsl,yes,yes,no,yes,yes,no,two_year,no,mailed_check,74.55,5430.65,0,72.84574111334675,29491959.422499996,0.004590198737314625,0.005448232544715396,0,0,5000,5000,No,5000
98,0428-ikycp,male,0,yes,no,22,yes,no,fiber_optic,no,no,yes,no,yes,no,month-to-month,yes,bank_transfer_(automatic),87.0,1850.65,0,21.27183908045977,3424905.4225000003,0.6981734271609573,0.6456656897741304,1,1,-1000,-1000,No,5000
99,6496-jdssb,female,0,no,no,8,yes,no,fiber_optic,no,no,no,no,yes,no,month-to-month,yes,bank_transfer_(automatic),80.0,624.6,0,7.8075,390125.16000000003,0.8203303604348241,0.7836830288217568,1,1,-1000,-1000,No,5000
100,4710-fduiz,male,0,yes,no,56,yes,yes,fiber_optic,no,yes,no,no,yes,yes,one_year,no,credit_card_(automatic),100.3,5614.45,1,55.9765702891326,31522048.8025,0.1528103742568383,0.1636144501704937,0,0,-5000,-5000,No,-5000
101,6946-lmsqs,male,1,yes,no,25,yes,yes,fiber_optic,yes,no,no,no,no,yes,one_year,yes,electronic_check,89.05,2177.45,1,24.451993262212238,4741288.5024999995,0.6822910547116738,0.6313371219139186,1,1,4000,4000,No,-5000
102,5293-wxjak,female,1,yes,no,11,yes,yes,fiber_optic,no,no,yes,yes,yes,yes,month-to-month,yes,bank_transfer_(automatic),104.05,1133.65,1,10.895242671792408,1285162.3225000002,0.860762504924573,0.8243544321948085,1,1,4000,4000,No,-5000
103,2520-sgtta,female,0,yes,yes,0,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,20.0,0.0,0,0.0,0.0,0.047619786122199574,0.059233803667859186,0,0,5000,5000,No,5000
104,6692-yqhxc,male,0,no,no,16,yes,no,fiber_optic,no,no,no,no,no,no,month-to-month,yes,credit_card_(automatic),69.95,1205.5,0,17.2337383845604,1453230.25,0.7295862060108164,0.6810121119918161,1,1,-1000,-1000,No,5000
105,9571-edebv,male,0,yes,no,71,yes,yes,fiber_optic,no,no,yes,no,yes,yes,one_year,yes,credit_card_(automatic),98.65,6962.85,0,70.58134820070958,48481280.1225,0.14068107016311643,0.1462746474316547,0,0,5000,5000,No,5000
106,8350-nymvi,female,0,no,no,39,no,no_phone_service,dsl,no,yes,yes,yes,no,no,month-to-month,no,bank_transfer_(automatic),41.1,1597.05,0,38.85766423357664,2550568.7024999997,0.1325551976960273,0.11904183207586326,0,0,5000,5000,No,5000
107,7746-awnqw,female,0,no,no,28,no,no_phone_service,dsl,no,no,yes,yes,no,no,month-to-month,yes,mailed_check,35.75,961.4,0,26.892307692307693,924289.96,0.551122230618662,0.4676658260702092,1,0,-1000,5000,No,5000
108,5382-temlv,male,0,no,no,45,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,bank_transfer_(automatic),50.9,2298.55,0,45.1581532416503,5283332.102500001,0.5479059832003521,0.45521165847153433,1,0,-1000,5000,No,5000
